Timestamp,Human readable date,weather_station_865733023974652_solar_radiation
1628454391892,2021-08-08 15:26:31,242.0
1628454091706,2021-08-08 15:21:31,439.0
1628453787924,2021-08-08 15:16:27,242.0
1628453492710,2021-08-08 15:11:32,204.0
1628453191256,2021-08-08 15:06:31,110.0
1628452953412,2021-08-08 15:02:33,96.0
1628452589367,2021-08-08 14:56:29,94.0
1628452295207,2021-08-08 14:51:35,64.0
1628451989767,2021-08-08 14:46:29,84.0
1628451676442,2021-08-08 14:41:16,208.0
1628451376021,2021-08-08 14:36:16,573.0
1628451076052,2021-08-08 14:31:16,221.0
1628450773085,2021-08-08 14:26:13,215.0
1628450477962,2021-08-08 14:21:17,200.0
1628450174145,2021-08-08 14:16:14,141.0
1628449876272,2021-08-08 14:11:16,551.0
1628449593131,2021-08-08 14:06:33,119.0
1628449225070,2021-08-08 14:00:25,209.0
1628448919660,2021-08-08 13:55:19,450.0
1628448622694,2021-08-08 13:50:22,629.0
1628448320329,2021-08-08 13:45:20,656.0
1628448037541,2021-08-08 13:40:37,695.0
1628447723260,2021-08-08 13:35:23,217.0
1628447420449,2021-08-08 13:30:20,218.0
1628447121228,2021-08-08 13:25:21,474.0
1628446840029,2021-08-08 13:20:40,175.0
1628446520331,2021-08-08 13:15:20,142.0
1628446226772,2021-08-08 13:10:26,222.0
1628445926646,2021-08-08 13:05:26,748.0
1628445610531,2021-08-08 13:00:10,268.0
1628445314096,2021-08-08 12:55:14,259.0
1628444997016,2021-08-08 12:49:57,275.0
1628444696526,2021-08-08 12:44:56,695.0
1628444397368,2021-08-08 12:39:57,239.0
1628444094087,2021-08-08 12:34:54,205.0
1628443797234,2021-08-08 12:29:57,169.0
1628443499882,2021-08-08 12:24:59,175.0
1628443179980,2021-08-08 12:19:39,139.0
1628442864971,2021-08-08 12:14:24,650.0
1628442586170,2021-08-08 12:09:46,630.0
1628442220270,2021-08-08 12:03:40,621.0
1628441920474,2021-08-08 11:58:40,608.0
1628441617364,2021-08-08 11:53:37,621.0
1628441320481,2021-08-08 11:48:40,465.0
1628441018827,2021-08-08 11:43:38,648.0
1628440722927,2021-08-08 11:38:42,602.0
1628440409008,2021-08-08 11:33:29,593.0
1628440055633,2021-08-08 11:27:35,612.0
1628439758925,2021-08-08 11:22:38,697.0
1628439462127,2021-08-08 11:17:42,234.0
1628439142148,2021-08-08 11:12:22,500.0
1628438841887,2021-08-08 11:07:21,299.0
1628438544559,2021-08-08 11:02:24,264.0
1628438242331,2021-08-08 10:57:22,284.0
1628437947908,2021-08-08 10:52:27,655.0
1628437635847,2021-08-08 10:47:15,469.0
1628437331269,2021-08-08 10:42:11,403.0
1628437033977,2021-08-08 10:37:13,333.0
1628436733769,2021-08-08 10:32:13,285.0
1628436434450,2021-08-08 10:27:14,282.0
1628436134412,2021-08-08 10:22:14,266.0
1628435833432,2021-08-08 10:17:13,270.0
1628435534254,2021-08-08 10:12:14,297.0
1628435236757,2021-08-08 10:07:16,268.0
1628434932083,2021-08-08 10:02:12,326.0
1628434637750,2021-08-08 09:57:17,345.0
1628434335214,2021-08-08 09:52:15,272.0
1628434056644,2021-08-08 09:47:36,259.0
1628433739452,2021-08-08 09:42:19,242.0
1628433433170,2021-08-08 09:37:13,237.0
1628433133371,2021-08-08 09:32:13,235.0
1628432837730,2021-08-08 09:27:17,229.0
1628432532827,2021-08-08 09:22:12,220.0
1628432236154,2021-08-08 09:17:16,220.0
1628431936191,2021-08-08 09:12:16,220.0
1628431633683,2021-08-08 09:07:13,214.0
1628431336497,2021-08-08 09:02:16,216.0
1628431037971,2021-08-08 08:57:17,220.0
1628430738861,2021-08-08 08:52:18,223.0
1628430419753,2021-08-08 08:46:59,220.0
1628430120314,2021-08-08 08:42:00,214.0
1628429856570,2021-08-08 08:37:36,211.0
1628429526461,2021-08-08 08:32:06,208.0
1628429211567,2021-08-08 08:26:51,206.0
1628428915009,2021-08-08 08:21:55,203.0
1628428608865,2021-08-08 08:16:48,175.0
1628428314869,2021-08-08 08:11:54,140.0
1628428011575,2021-08-08 08:06:51,132.0
1628427716102,2021-08-08 08:01:56,122.0
1628427357651,2021-08-08 07:55:57,118.0
1628427057430,2021-08-08 07:50:57,100.0
1628426760572,2021-08-08 07:46:00,95.0
1628426462364,2021-08-08 07:41:02,79.0
1628426149685,2021-08-08 07:35:49,64.0
1628425851865,2021-08-08 07:30:51,67.0
1628425547135,2021-08-08 07:25:47,59.0
1628425249205,2021-08-08 07:20:49,42.0
1628424966368,2021-08-08 07:16:06,31.0
1628424649816,2021-08-08 07:10:49,15.0
1628424347346,2021-08-08 07:05:47,9.0
1628424053546,2021-08-08 07:00:53,4.0
1628423735826,2021-08-08 06:55:35,0.0
1628423433508,2021-08-08 06:50:33,0.0
1628423153756,2021-08-08 06:45:53,0.0
1628422837726,2021-08-08 06:40:37,0.0
1628422537186,2021-08-08 06:35:37,0.0
1628422245156,2021-08-08 06:30:45,0.0
1628421920189,2021-08-08 06:25:20,0.0
1628421620367,2021-08-08 06:20:20,0.0
1628421326371,2021-08-08 06:15:26,0.0
1628421022209,2021-08-08 06:10:22,0.0
1628420720066,2021-08-08 06:05:20,0.0
1628420420291,2021-08-08 06:00:20,0.0
1628420123324,2021-08-08 05:55:23,0.0
1628419820866,2021-08-08 05:50:20,0.0
1628419521168,2021-08-08 05:45:21,0.0
1628419220986,2021-08-08 05:40:20,0.0
1628418939897,2021-08-08 05:35:39,0.0
1628418622212,2021-08-08 05:30:22,0.0
1628418340708,2021-08-08 05:25:40,0.0
1628418020677,2021-08-08 05:20:20,0.0
1628417721767,2021-08-08 05:15:21,0.0
1628417424127,2021-08-08 05:10:24,0.0
1628417138827,2021-08-08 05:05:38,0.0
1628416839164,2021-08-08 05:00:39,0.0
1628416522457,2021-08-08 04:55:22,0.0
1628416221775,2021-08-08 04:50:21,0.0
1628415922512,2021-08-08 04:45:22,0.0
1628415623241,2021-08-08 04:40:23,0.0
1628415325590,2021-08-08 04:35:25,0.0
1628415027588,2021-08-08 04:30:27,0.0
1628414714905,2021-08-08 04:25:14,0.0
1628414412959,2021-08-08 04:20:12,0.0
1628414112088,2021-08-08 04:15:12,0.0
1628413814662,2021-08-08 04:10:14,0.0
1628413513002,2021-08-08 04:05:13,0.0
1628413213184,2021-08-08 04:00:13,0.0
1628412915719,2021-08-08 03:55:15,0.0
1628412615324,2021-08-08 03:50:15,0.0
1628412332317,2021-08-08 03:45:32,0.0
1628412013240,2021-08-08 03:40:13,0.0
1628411713991,2021-08-08 03:35:13,0.0
1628411418207,2021-08-08 03:30:18,0.0
1628411095887,2021-08-08 03:24:55,0.0
1628410792087,2021-08-08 03:19:52,0.0
1628410494046,2021-08-08 03:14:54,0.0
1628410192007,2021-08-08 03:09:52,0.0
1628409909267,2021-08-08 03:05:09,0.0
1628409611840,2021-08-08 03:00:11,0.0
1628409309490,2021-08-08 02:55:09,0.0
1628408995627,2021-08-08 02:49:55,0.0
1628408691754,2021-08-08 02:44:51,0.0
1628408392174,2021-08-08 02:39:52,0.0
1628408095674,2021-08-08 02:34:55,0.0
1628407792805,2021-08-08 02:29:52,0.0
1628407493155,2021-08-08 02:24:53,0.0
1628407197627,2021-08-08 02:19:57,0.0
1628406892787,2021-08-08 02:14:52,0.0
1628406598227,2021-08-08 02:09:58,0.0
1628406298010,2021-08-08 02:04:58,0.0
1628405981628,2021-08-08 01:59:41,0.0
1628405699654,2021-08-08 01:54:59,0.0
1628405384685,2021-08-08 01:49:44,0.0
1628405068972,2021-08-08 01:44:28,0.0
1628404766406,2021-08-08 01:39:26,0.0
1628404484645,2021-08-08 01:34:44,0.0
1628404165910,2021-08-08 01:29:25,0.0
1628403866356,2021-08-08 01:24:26,0.0
1628403570742,2021-08-08 01:19:30,0.0
1628403282724,2021-08-08 01:14:42,0.0
1628402971214,2021-08-08 01:09:31,0.0
1628402652432,2021-08-08 01:04:12,0.0
1628402356939,2021-08-08 00:59:16,0.0
1628402068947,2021-08-08 00:54:28,0.0
1628401742824,2021-08-08 00:49:02,0.0
1628401440375,2021-08-08 00:44:00,0.0
1628401142690,2021-08-08 00:39:02,0.0
1628400858389,2021-08-08 00:34:18,0.0
1628400545434,2021-08-08 00:29:05,0.0
1628400246206,2021-08-08 00:24:06,0.0
1628399926808,2021-08-08 00:18:46,0.0
1628399629553,2021-08-08 00:13:49,0.0
1628399331727,2021-08-08 00:08:51,0.0
1628399017494,2021-08-08 00:03:37,0.0
1628398719253,2021-08-07 23:58:39,0.0
1628398415252,2021-08-07 23:53:35,0.0
1628398120147,2021-08-07 23:48:40,0.0
1628397800664,2021-08-07 23:43:20,0.0
1628397501029,2021-08-07 23:38:21,0.0
1628397203978,2021-08-07 23:33:23,0.0
1628396906748,2021-08-07 23:28:26,0.0
1628396618188,2021-08-07 23:23:38,0.0
1628396305314,2021-08-07 23:18:25,0.0
1628395985507,2021-08-07 23:13:05,0.0
1628395722116,2021-08-07 23:08:42,0.0
1628395384528,2021-08-07 23:03:04,0.0
1628395087507,2021-08-07 22:58:07,0.0
1628394765529,2021-08-07 22:52:45,0.0
1628394461247,2021-08-07 22:47:41,0.0
1628394164105,2021-08-07 22:42:44,0.0
1628393864056,2021-08-07 22:37:44,0.0
1628393561187,2021-08-07 22:32:41,0.0
1628393264503,2021-08-07 22:27:44,0.0
1628392961528,2021-08-07 22:22:41,0.0
1628392663288,2021-08-07 22:17:43,0.0
1628392363572,2021-08-07 22:12:43,0.0
1628392061422,2021-08-07 22:07:41,0.0
1628391781628,2021-08-07 22:03:01,0.0
1628391464826,2021-08-07 21:57:44,0.0
1628391162132,2021-08-07 21:52:42,0.0
1628390867973,2021-08-07 21:47:47,0.0
1628390548466,2021-08-07 21:42:28,0.0
1628390253152,2021-08-07 21:37:33,0.0
1628389966669,2021-08-07 21:32:46,0.0
1628389645695,2021-08-07 21:27:25,0.0
1628389343346,2021-08-07 21:22:23,0.0
1628389049056,2021-08-07 21:17:29,0.0
1628388733207,2021-08-07 21:12:13,0.0
1628388431352,2021-08-07 21:07:11,0.0
1628388131391,2021-08-07 21:02:11,0.0
1628387828118,2021-08-07 20:57:08,0.0
1628387570948,2021-08-07 20:52:50,0.0
1628387231204,2021-08-07 20:47:11,0.0
1628386930676,2021-08-07 20:42:10,0.0
1628386632928,2021-08-07 20:37:12,0.0
1628386328349,2021-08-07 20:32:08,0.0
1628386029994,2021-08-07 20:27:09,0.0
1628385734053,2021-08-07 20:22:14,0.0
1628385429324,2021-08-07 20:17:09,0.0
1628385162747,2021-08-07 20:12:42,0.0
1628384832389,2021-08-07 20:07:12,0.0
1628384529048,2021-08-07 20:02:09,0.0
1628384235993,2021-08-07 19:57:15,0.0
1628383918247,2021-08-07 19:51:58,0.0
1628383621653,2021-08-07 19:47:01,0.0
1628383335207,2021-08-07 19:42:15,0.0
1628383019593,2021-08-07 19:36:59,0.0
1628382752846,2021-08-07 19:32:32,0.0
1628382420007,2021-08-07 19:27:00,0.0
1628382122563,2021-08-07 19:22:02,0.0
1628381823292,2021-08-07 19:17:03,0.0
1628381496787,2021-08-07 19:11:36,0.0
1628381197109,2021-08-07 19:06:37,0.0
1628380915251,2021-08-07 19:01:55,0.0
1628380594531,2021-08-07 18:56:34,0.0
1628380299447,2021-08-07 18:51:39,0.0
1628380000057,2021-08-07 18:46:40,0.0
1628379663927,2021-08-07 18:41:03,0.0
1628379363115,2021-08-07 18:36:03,0.0
1628379062352,2021-08-07 18:31:02,0.0
1628378765675,2021-08-07 18:26:05,0.0
1628378462853,2021-08-07 18:21:02,0.0
1628378168274,2021-08-07 18:16:08,0.0
1628377867257,2021-08-07 18:11:07,0.0
1628377565971,2021-08-07 18:06:05,0.0
1628377266013,2021-08-07 18:01:06,0.0
1628376963747,2021-08-07 17:56:03,4.0
1628376666994,2021-08-07 17:51:06,4.0
1628376366101,2021-08-07 17:46:06,7.0
1628376065574,2021-08-07 17:41:05,12.0
1628375769389,2021-08-07 17:36:09,21.0
1628375447007,2021-08-07 17:30:47,25.0
1628375152340,2021-08-07 17:25:52,35.0
1628374842025,2021-08-07 17:20:42,35.0
1628374523467,2021-08-07 17:15:23,31.0
1628374223287,2021-08-07 17:10:23,37.0
1628373928360,2021-08-07 17:05:28,48.0
1628373626220,2021-08-07 17:00:26,56.0
1628373323623,2021-08-07 16:55:23,67.0
1628373026454,2021-08-07 16:50:26,71.0
1628372726786,2021-08-07 16:45:26,140.0
1628372424314,2021-08-07 16:40:24,118.0
1628372123925,2021-08-07 16:35:23,60.0
1628371828539,2021-08-07 16:30:28,54.0
1628371523765,2021-08-07 16:25:23,59.0
1628371243641,2021-08-07 16:20:43,146.0
1628370888109,2021-08-07 16:14:48,56.0
1628370593046,2021-08-07 16:09:53,261.0
1628370267759,2021-08-07 16:04:27,65.0
1628369970324,2021-08-07 15:59:30,92.0
1628369668504,2021-08-07 15:54:28,98.0
1628369373770,2021-08-07 15:49:33,100.0
1628369059324,2021-08-07 15:44:19,90.0
1628368746258,2021-08-07 15:39:06,100.0
1628368450253,2021-08-07 15:34:10,106.0
1628368153164,2021-08-07 15:29:13,292.0
1628367842104,2021-08-07 15:24:02,144.0
1628367541762,2021-08-07 15:19:01,342.0
1628367223064,2021-08-07 15:13:43,150.0
1628366923593,2021-08-07 15:08:43,420.0
1628366626781,2021-08-07 15:03:46,389.0
1628366324285,2021-08-07 14:58:44,374.0
1628366029550,2021-08-07 14:53:49,471.0
1628365729552,2021-08-07 14:48:49,449.0
1628365413269,2021-08-07 14:43:33,475.0
1628365117105,2021-08-07 14:38:37,474.0
1628364857703,2021-08-07 14:34:17,484.0
1628364514292,2021-08-07 14:28:34,285.0
1628364218844,2021-08-07 14:23:38,206.0
1628363916649,2021-08-07 14:18:36,139.0
1628363617079,2021-08-07 14:13:37,188.0
1628363315402,2021-08-07 14:08:35,356.0
1628363017152,2021-08-07 14:03:37,369.0
1628362718415,2021-08-07 13:58:38,439.0
1628362417146,2021-08-07 13:53:37,349.0
1628362118646,2021-08-07 13:48:38,202.0
1628361815829,2021-08-07 13:43:35,257.0
1628361520757,2021-08-07 13:38:40,208.0
1628361207307,2021-08-07 13:33:27,582.0
1628360909682,2021-08-07 13:28:29,667.0
1628360580051,2021-08-07 13:23:00,228.0
1628360278681,2021-08-07 13:17:58,678.0
1628359980956,2021-08-07 13:13:00,237.0
1628359683781,2021-08-07 13:08:03,225.0
1628359378273,2021-08-07 13:02:58,591.0
1628359082346,2021-08-07 12:58:02,604.0
1628358784175,2021-08-07 12:53:04,624.0
1628358479067,2021-08-07 12:47:59,630.0
1628358178544,2021-08-07 12:42:58,607.0
1628357884963,2021-08-07 12:38:04,578.0
1628357568524,2021-08-07 12:32:48,265.0
1628357271475,2021-08-07 12:27:51,636.0
1628356968991,2021-08-07 12:22:48,582.0
1628356674028,2021-08-07 12:17:54,233.0
1628356374145,2021-08-07 12:12:54,544.0
1628356073544,2021-08-07 12:07:53,474.0
1628355753224,2021-08-07 12:02:33,472.0
1628355456104,2021-08-07 11:57:36,516.0
1628355150268,2021-08-07 11:52:30,605.0
1628354853129,2021-08-07 11:47:33,434.0
1628354603886,2021-08-07 11:43:23,221.0
1628354252368,2021-08-07 11:37:32,608.0
1628353951493,2021-08-07 11:32:31,589.0
1628353653630,2021-08-07 11:27:33,240.0
1628353354869,2021-08-07 11:22:34,225.0
1628353054753,2021-08-07 11:17:34,210.0
1628352750909,2021-08-07 11:12:30,434.0
1628352454229,2021-08-07 11:07:34,235.0
1628352152471,2021-08-07 11:02:32,599.0
1628351854784,2021-08-07 10:57:34,531.0
1628351571683,2021-08-07 10:52:51,579.0
1628351258067,2021-08-07 10:47:38,416.0
1628350938727,2021-08-07 10:42:18,548.0
1628350644321,2021-08-07 10:37:24,488.0
1628350326509,2021-08-07 10:32:06,519.0
1628350031065,2021-08-07 10:27:11,494.0
1628349729862,2021-08-07 10:22:09,531.0
1628349425130,2021-08-07 10:17:05,231.0
1628349122215,2021-08-07 10:12:02,225.0
1628348825756,2021-08-07 10:07:05,337.0
1628348525276,2021-08-07 10:02:05,284.0
1628348226560,2021-08-07 09:57:06,307.0
1628347919526,2021-08-07 09:51:59,374.0
1628347619408,2021-08-07 09:46:59,358.0
1628347335642,2021-08-07 09:42:15,362.0
1628347024385,2021-08-07 09:37:04,314.0
1628346722633,2021-08-07 09:32:02,251.0
1628346420053,2021-08-07 09:27:00,231.0
1628346123309,2021-08-07 09:22:03,228.0
1628345825044,2021-08-07 09:17:05,218.0
1628345520340,2021-08-07 09:12:00,216.0
1628345222908,2021-08-07 09:07:02,221.0
1628344920491,2021-08-07 09:02:00,220.0
1628344625582,2021-08-07 08:57:05,218.0
1628344308431,2021-08-07 08:51:48,220.0
1628344008670,2021-08-07 08:46:48,217.0
1628343708605,2021-08-07 08:41:48,215.0
1628343408649,2021-08-07 08:36:48,214.0
1628343105638,2021-08-07 08:31:45,216.0
1628342811109,2021-08-07 08:26:51,210.0
1628342514191,2021-08-07 08:21:54,208.0
1628342198196,2021-08-07 08:16:38,188.0
1628341910452,2021-08-07 08:11:50,169.0
1628341596278,2021-08-07 08:06:36,142.0
1628341293688,2021-08-07 08:01:33,137.0
1628340997870,2021-08-07 07:56:37,125.0
1628340730476,2021-08-07 07:52:10,122.0
1628340394074,2021-08-07 07:46:34,119.0
1628340098217,2021-08-07 07:41:38,118.0
1628339797740,2021-08-07 07:36:37,114.0
1628339496307,2021-08-07 07:31:36,109.0
1628339197316,2021-08-07 07:26:37,100.0
1628338929488,2021-08-07 07:22:09,96.0
1628338597619,2021-08-07 07:16:37,89.0
1628338298086,2021-08-07 07:11:38,84.0
1628337995387,2021-08-07 07:06:35,73.0
1628337701161,2021-08-07 07:01:41,67.0
1628337395335,2021-08-07 06:56:35,58.0
1628337095434,2021-08-07 06:51:35,56.0
1628336798164,2021-08-07 06:46:38,47.0
1628336495630,2021-08-07 06:41:35,44.0
1628336201150,2021-08-07 06:36:41,35.0
1628335882708,2021-08-07 06:31:22,30.0
1628335585149,2021-08-07 06:26:25,21.0
1628335286390,2021-08-07 06:21:26,15.0
1628334987308,2021-08-07 06:16:27,5.0
1628334671330,2021-08-07 06:11:11,0.0
1628334368156,2021-08-07 06:06:08,0.0
1628334087555,2021-08-07 06:01:27,0.0
1628333769187,2021-08-07 05:56:09,0.0
1628333485756,2021-08-07 05:51:25,0.0
1628333172447,2021-08-07 05:46:12,0.0
1628332868883,2021-08-07 05:41:08,0.0
1628332572188,2021-08-07 05:36:12,0.0
1628332272079,2021-08-07 05:31:12,0.0
1628331974346,2021-08-07 05:26:14,0.0
1628331693807,2021-08-07 05:21:33,0.0
1628331361013,2021-08-07 05:16:01,0.0
1628331092587,2021-08-07 05:11:32,0.0
1628330761305,2021-08-07 05:06:01,0.0
1628330461253,2021-08-07 05:01:01,0.0
1628330163970,2021-08-07 04:56:03,0.0
1628329850347,2021-08-07 04:50:50,0.0
1628329547209,2021-08-07 04:45:47,0.0
1628329267092,2021-08-07 04:41:07,0.0
1628328950482,2021-08-07 04:35:50,0.0
1628328664223,2021-08-07 04:31:04,0.0
1628328350994,2021-08-07 04:25:50,0.0
1628328048087,2021-08-07 04:20:48,0.0
1628327748147,2021-08-07 04:15:48,0.0
1628327451287,2021-08-07 04:10:51,0.0
1628327148777,2021-08-07 04:05:48,0.0
1628326867708,2021-08-07 04:01:07,0.0
1628326551367,2021-08-07 03:55:51,0.0
1628326251751,2021-08-07 03:50:51,0.0
1628325954027,2021-08-07 03:45:54,0.0
1628325638170,2021-08-07 03:40:38,0.0
1628325288567,2021-08-07 03:34:48,0.0
1628324987189,2021-08-07 03:29:47,0.0
1628324686827,2021-08-07 03:24:46,0.0
1628324389345,2021-08-07 03:19:49,0.0
1628324086938,2021-08-07 03:14:46,0.0
1628323792146,2021-08-07 03:09:52,0.0
1628323477864,2021-08-07 03:04:37,0.0
1628323175349,2021-08-07 02:59:35,0.0
1628322911431,2021-08-07 02:55:11,0.0
1628322575847,2021-08-07 02:49:35,0.0
1628322276184,2021-08-07 02:44:36,0.0
1628321978667,2021-08-07 02:39:38,0.0
1628321676168,2021-08-07 02:34:36,0.0
1628321378807,2021-08-07 02:29:38,0.0
1628321080034,2021-08-07 02:24:40,0.0
1628320779402,2021-08-07 02:19:39,0.0
1628320479304,2021-08-07 02:14:39,0.0
1628320176804,2021-08-07 02:09:36,0.0
1628319876913,2021-08-07 02:04:36,0.0
1628319582583,2021-08-07 01:59:42,0.0
1628319269333,2021-08-07 01:54:29,0.0
1628318949508,2021-08-07 01:49:09,0.0
1628318652466,2021-08-07 01:44:12,0.0
1628318353869,2021-08-07 01:39:13,0.0
1628318050094,2021-08-07 01:34:10,0.0
1628317755188,2021-08-07 01:29:15,0.0
1628317435820,2021-08-07 01:23:55,0.0
1628317138829,2021-08-07 01:18:58,0.0
1628316855449,2021-08-07 01:14:15,0.0
1628316536308,2021-08-07 01:08:56,0.0
1628316255882,2021-08-07 01:04:15,0.0
1628315939593,2021-08-07 00:58:59,0.0
1628315639452,2021-08-07 00:53:59,0.0
1628315339509,2021-08-07 00:48:59,0.0
1628315036546,2021-08-07 00:43:56,0.0
1628314739707,2021-08-07 00:38:59,0.0
1628314453713,2021-08-07 00:34:13,0.0
1628314087785,2021-08-07 00:28:07,0.0
1628313789587,2021-08-07 00:23:09,0.0
1628313502629,2021-08-07 00:18:22,0.0
1628313191111,2021-08-07 00:13:11,0.0
1628312904901,2021-08-07 00:08:24,0.0
1628312586947,2021-08-07 00:03:06,0.0
1628312304652,2021-08-06 23:58:24,0.0
1628311988544,2021-08-06 23:53:08,0.0
1628311691067,2021-08-06 23:48:11,0.0
1628311334911,2021-08-06 23:42:14,0.0
1628311037588,2021-08-06 23:37:17,0.0
1628310735038,2021-08-06 23:32:15,0.0
1628310436187,2021-08-06 23:27:16,0.0
1628310155824,2021-08-06 23:22:35,0.0
1628309841523,2021-08-06 23:17:21,0.0
1628309543632,2021-08-06 23:12:23,0.0
1628309225187,2021-08-06 23:07:05,0.0
1628308925452,2021-08-06 23:02:05,0.0
1628308631202,2021-08-06 22:57:11,0.0
1628308299997,2021-08-06 22:51:39,0.0
1628308001473,2021-08-06 22:46:41,0.0
1628307697786,2021-08-06 22:41:37,0.0
1628307400067,2021-08-06 22:36:40,0.0
1628307100729,2021-08-06 22:31:40,0.0
1628306799424,2021-08-06 22:26:39,0.0
1628306500994,2021-08-06 22:21:40,0.0
1628306197743,2021-08-06 22:16:37,0.0
1628305900179,2021-08-06 22:11:40,0.0
1628305602648,2021-08-06 22:06:42,0.0
1628305298109,2021-08-06 22:01:38,0.0
1628305000390,2021-08-06 21:56:40,0.0
1628304702599,2021-08-06 21:51:42,0.0
1628304403872,2021-08-06 21:46:43,0.0
1628304096488,2021-08-06 21:41:36,0.0
1628303796904,2021-08-06 21:36:36,0.0
1628303493966,2021-08-06 21:31:33,0.0
1628303200292,2021-08-06 21:26:40,0.0
1628302912536,2021-08-06 21:21:52,0.0
1628302599010,2021-08-06 21:16:39,0.0
1628302294093,2021-08-06 21:11:34,0.0
1628302000262,2021-08-06 21:06:40,0.0
1628301689033,2021-08-06 21:01:29,0.0
1628301389984,2021-08-06 20:56:29,0.0
1628301100267,2021-08-06 20:51:40,0.0
1628300787630,2021-08-06 20:46:27,0.0
1628300486645,2021-08-06 20:41:26,0.0
1628300187169,2021-08-06 20:36:27,0.0
1628299887808,2021-08-06 20:31:27,0.0
1628299590647,2021-08-06 20:26:30,0.0
1628299285774,2021-08-06 20:21:25,0.0
1628298988175,2021-08-06 20:16:28,0.0
1628298685707,2021-08-06 20:11:25,0.0
1628298390224,2021-08-06 20:06:30,0.0
1628298078247,2021-08-06 20:01:18,0.0
1628297773369,2021-08-06 19:56:13,0.0
1628297495264,2021-08-06 19:51:35,0.0
1628297173256,2021-08-06 19:46:13,0.0
1628296872209,2021-08-06 19:41:12,0.0
1628296578089,2021-08-06 19:36:18,0.0
1628296290467,2021-08-06 19:31:30,0.0
1628295976297,2021-08-06 19:26:16,0.0
1628295676390,2021-08-06 19:21:16,0.0
1628295375439,2021-08-06 19:16:15,0.0
1628295079146,2021-08-06 19:11:19,0.0
1628294776048,2021-08-06 19:06:16,0.0
1628294480958,2021-08-06 19:01:20,0.0
1628294178262,2021-08-06 18:56:18,0.0
1628293877907,2021-08-06 18:51:17,0.0
1628293578164,2021-08-06 18:46:18,0.0
1628293278255,2021-08-06 18:41:18,0.0
1628292937233,2021-08-06 18:35:37,0.0
1628292636897,2021-08-06 18:30:36,0.0
1628292324483,2021-08-06 18:25:24,0.0
1628292021763,2021-08-06 18:20:21,0.0
1628291738029,2021-08-06 18:15:38,0.0
1628291424476,2021-08-06 18:10:24,4.0
1628291157743,2021-08-06 18:05:57,5.0
1628290826509,2021-08-06 18:00:26,17.0
1628290542171,2021-08-06 17:55:42,19.0
1628290222606,2021-08-06 17:50:22,25.0
1628289925790,2021-08-06 17:45:25,28.0
1628289626302,2021-08-06 17:40:26,38.0
1628289341306,2021-08-06 17:35:41,45.0
1628289029143,2021-08-06 17:30:29,77.0
1628288691556,2021-08-06 17:24:51,82.0
1628288392206,2021-08-06 17:19:52,110.0
1628288151742,2021-08-06 17:15:51,115.0
1628287790056,2021-08-06 17:09:50,132.0
1628287504263,2021-08-06 17:05:04,105.0
1628287187927,2021-08-06 16:59:47,145.0
1628286887866,2021-08-06 16:54:47,146.0
1628286592924,2021-08-06 16:49:52,129.0
1628286281146,2021-08-06 16:44:41,142.0
1628285979169,2021-08-06 16:39:39,211.0
1628285679356,2021-08-06 16:34:39,212.0
1628285380045,2021-08-06 16:29:40,217.0
1628285077530,2021-08-06 16:24:37,214.0
1628284783384,2021-08-06 16:19:43,222.0
1628284478070,2021-08-06 16:14:38,222.0
1628284183713,2021-08-06 16:09:43,243.0
1628283882566,2021-08-06 16:04:42,251.0
1628283563247,2021-08-06 15:59:23,264.0
1628283266330,2021-08-06 15:54:26,259.0
1628282962423,2021-08-06 15:49:22,235.0
1628282663770,2021-08-06 15:44:23,270.0
1628282365434,2021-08-06 15:39:25,298.0
1628282065779,2021-08-06 15:34:25,307.0
1628281763011,2021-08-06 15:29:23,313.0
1628281466972,2021-08-06 15:24:26,314.0
1628281169987,2021-08-06 15:19:29,272.0
1628280857066,2021-08-06 15:14:17,323.0
1628280559504,2021-08-06 15:09:19,416.0
1628280244026,2021-08-06 15:04:04,426.0
1628279949362,2021-08-06 14:59:09,378.0
1628279633783,2021-08-06 14:53:53,433.0
1628279333441,2021-08-06 14:48:53,445.0
